size,bytes,usage,minrelaytxfee
4720,1063961,5490480,0.000010000
4769,1075007,5541440,0.000010000
4815,1085377,5589280,0.000010000
4862,1095976,5638160,0.000010000
4908,1106350,5686000,0.000010000
4956,1117176,5735920,0.000010000
5004,1128002,5785840,0.000010000
4581,1032843,5320976,0.000010000
4629,1043443,5369856,0.000010000
4676,1054042,5418736,0.000010000
4724,1064867,5468656,0.000010000
4771,1075468,5517536,0.000010000
4818,1086058,5566416,0.000010000
4865,1096655,5615296,0.000010000
4912,1107250,5664176,0.000010000
4959,1118295,5719888,0.000010000
5008,1128896,5774784,0.000010000
5055,1139495,5828512,0.000010000
5100,1149641,5881072,0.000010000
5146,1160019,5934800,0.000010000
4736,1067609,5470800,0.000010000
4783,1078172,5519648,0.000010000
4831,1088994,5569568,0.000010000
4877,1099376,5620480,0.000010000
4921,1109303,5671872,0.000010000
4966,1119448,5724432,0.000010000
5012,1130050,5779328,0.000010000
4596,1036237,5313424,0.000010000
4647,1047511,5364384,0.000010000
4695,1058340,5415344,0.000010000
4743,1069166,5464224,0.000010000
4789,1079532,5517568,0.000010000
4835,1089905,5571296,0.000010000
4880,1100059,5625024,0.000010000
4927,1110659,5678752,0.000010000
4974,1121259,5733648,0.000010000
5019,1131400,5786208,0.000010000
5065,1141770,5839936,0.000010000
5112,1152366,5894832,0.000010000
4681,1055381,5413200,0.000010000
4731,1066431,5464160,0.000010000
4778,1077029,5513040,0.000010000
4830,1088759,5567120,0.000010000
4876,1099138,5619056,0.000010000
4921,1109282,5671616,0.000010000
4967,1119654,5725344,0.000010000
5014,1130477,5782576,0.000010000
5063,1141305,5837472,0.000010000
5108,1151456,5890032,0.000010000
5154,1161829,5943760,0.000010000
4745,1069606,5494848,0.000010000
4792,1080204,5543728,0.000010000
4839,1090809,5592608,0.000010000
4885,1101184,5640448,0.000010000
4933,1112232,5691408,0.000010000
4982,1123057,5742736,0.000010000
4574,1031071,5284496,0.000010000
4621,1041668,5333376,0.000010000
4667,1052039,5381216,0.000010000
4714,1062637,5430096,0.000010000
4760,1073010,5483312,0.000010000
4805,1083153,5535872,0.000010000
4852,1093744,5590768,0.000010000
4897,1103893,5643328,0.000010000
4943,1114265,5697056,0.000010000
4989,1124639,5750784,0.000010000
5036,1135236,5805680,0.000010000
5083,1145831,5860576,0.000010000
4684,1055858,5412224,0.000010000
4732,1066683,5461104,0.000010000
4781,1077736,5512064,0.000010000
4828,1088332,5562608,0.000010000
4874,1098704,5616336,0.000010000
4920,1109073,5670064,0.000010000
4967,1119672,5724960,0.000010000
4546,1024749,5265744,0.000010000
4593,1035351,5314624,0.000010000
4641,1046172,5364544,0.000010000
4688,1056771,5413424,0.000010000
4736,1067594,5463344,0.000010000
4784,1078419,5513264,0.000010000
4830,1088793,5564816,0.000010000
4875,1098934,5617376,0.000010000
4920,1109088,5669936,0.000010000
4967,1119691,5724832,0.000010000
4572,1030626,5306864,0.000010000
4620,1041447,5356784,0.000010000
4668,1052274,5406704,0.000010000
4716,1063103,5456624,0.000010000
4763,1073702,5505504,0.000010000
4810,1084300,5554384,0.000010000
4857,1094903,5603264,0.000010000
4904,1105505,5652144,0.000010000
4950,1115877,5704848,0.000010000
4996,1126251,5758576,0.000010000
5042,1136630,5813472,0.000010000
5090,1147446,5868368,0.000010000
5136,1157813,5922096,0.000010000
5182,1168188,5975824,0.000010000
5229,1178782,6030720,0.000010000
4820,1086539,5584368,0.000010000
4867,1097136,5633248,0.000010000
4914,1107731,5682128,0.000010000
4508,1016217,5247376,0.000010000
4528,1020690,5269184,0.000010000
4577,1031740,5319104,0.000010000
4625,1042567,5369024,0.000010000
4672,1053167,5417904,0.000010000
4718,1063534,5465744,0.000010000
4764,1073904,5513584,0.000010000
4811,1084500,5562464,0.000010000
4858,1095098,5611344,0.000010000
4906,1105920,5661264,0.000010000
4952,1116288,5709104,0.000010000
4999,1126885,5761824,0.000010000
5046,1137487,5816720,0.000010000
5092,1147857,5870448,0.000010000
5138,1158234,5924176,0.000010000
5184,1168604,5977904,0.000010000
4765,1074354,5541008,0.000010000
4815,1085633,5593008,0.000010000
4863,1096236,5641888,0.000010000
4910,1106838,5690768,0.000010000
4959,1117888,5742768,0.000010000
5008,1128933,5792688,0.000010000
4592,1035139,5319376,0.000010000
4640,1045932,5369264,0.000010000
4687,1056532,5418144,0.000010000
4733,1066905,5465984,0.000010000
4780,1077509,5515904,0.000010000
4825,1087662,5561664,0.000010000
4869,1097587,5609728,0.000010000
4914,1107740,5662288,0.000010000
4959,1117891,5714848,0.000010000
5005,1128263,5768576,0.000010000
4568,1029706,5279536,0.000010000
4613,1039854,5326336,0.000010000
4660,1050450,5375216,0.000010000
4707,1061050,5424096,0.000010000
4752,1071196,5472944,0.000010000
4799,1081794,5527840,0.000010000
4845,1092165,5581568,0.000010000
4891,1102542,5635296,0.000010000
4937,1112918,5690192,0.000010000
4986,1124643,5750928,0.000010000
5038,1135690,5806992,0.000010000
5084,1146063,5860720,0.000010000
4688,1056775,5423792,0.000010000
4710,1061734,5446672,0.000010000
4758,1072552,5496592,0.000010000
4804,1082925,5544432,0.000010000
4852,1093749,5594352,0.000010000
4900,1104568,5645680,0.000010000
4946,1114944,5700576,0.000010000
4993,1125548,5754304,0.000010000
5038,1135701,5806864,0.000010000
5083,1145838,5859424,0.000010000
4669,1052460,5399552,0.000010000
4713,1062385,5445312,0.000010000
4758,1072530,5492112,0.000010000
4806,1083360,5542032,0.000010000
4855,1094402,5592992,0.000010000
4901,1104776,5646720,0.000010000
4947,1115154,5700448,0.000010000
4993,1125526,5754176,0.000010000
4580,1032406,5293040,0.000010000
4626,1042777,5340880,0.000010000
4673,1053375,5389760,0.000010000
4721,1064198,5439680,0.000010000
4767,1074575,5490080,0.000010000
4812,1084723,5542640,0.000010000
4857,1094873,5595200,0.000010000
4906,1105919,5653600,0.000010000
4507,1015957,5208432,0.000010000
4556,1027227,5259392,0.000010000
4603,1037605,5307232,0.000010000
4649,1047983,5355072,0.000010000
4694,1058128,5404688,0.000010000
4738,1068057,5456080,0.000010000
4783,1078206,5508640,0.000010000
4829,1088582,5564704,0.000010000
4878,1099631,5619600,0.000010000
4924,1110005,5673328,0.000010000
4970,1120372,5727056,0.000010000
5016,1130973,5781952,0.000010000
5063,1141349,5836848,0.000010000
5110,1151953,5890576,0.000010000
5158,1162772,5946640,0.000010000
4720,1063996,5466928,0.000010000
4766,1074371,5514768,0.000010000
4812,1084742,5562608,0.000010000
4858,1095119,5610448,0.000010000
4456,1004488,5173968,0.000010000
4503,1015054,5222816,0.000010000
4552,1026104,5273776,0.000010000
4599,1036704,5323696,0.000010000
4647,1047529,5372576,0.000010000
4695,1058345,5422496,0.000010000
4743,1069172,5472416,0.000010000
4789,1079539,5520256,0.000010000
4836,1090144,5570288,0.000010000
4881,1100293,5622848,0.000010000
4928,1111345,5680080,0.000010000
4977,1121941,5734976,0.000010000
5023,1132314,5788704,0.000010000
4600,1036948,5323696,0.000010000
4647,1047550,5372576,0.000010000
4694,1058151,5421456,0.000010000
4741,1068753,5470336,0.000010000
4787,1079122,5518176,0.000010000
4835,1090175,5570160,0.000010000
4882,1100548,5623888,0.000010000
4928,1110920,5677616,0.000010000
4975,1121520,5732512,0.000010000
5021,1131892,5786240,0.000010000
5067,1142267,5839968,0.000010000
5112,1152411,5892528,0.000010000
5158,1162787,5946256,0.000010000
4721,1064260,5489856,0.000010000
4768,1074852,5538736,0.000010000
4815,1085445,5587616,0.000010000
4862,1096038,5636496,0.000010000
4910,1106858,5686416,0.000010000
4957,1117458,5735296,0.000010000
4567,1029505,5301920,0.000010000
4615,1040326,5351840,0.000010000
4663,1051145,5401760,0.000010000
4711,1061972,5451680,0.000010000
4759,1072795,5501600,0.000010000
4804,1082943,5548400,0.000010000
4851,1093535,5597280,0.000010000
4898,1104132,5646160,0.000010000
4944,1114503,5696048,0.000010000
4990,1124873,5749776,0.000010000
4576,1031496,5305648,0.000010000
4621,1041639,5352448,0.000010000
4665,1051563,5398208,0.000010000
4708,1061268,5442928,0.000010000
4751,1070968,5487648,0.000010000
4793,1080433,5531328,0.000010000
4834,1089671,5573968,0.000010000
4874,1098691,5615568,0.000010000
4913,1107489,5659712,0.000010000
4516,1017999,5213456,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4520,1018900,5217616,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
4066,916571,4551920,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3637,819868,4085184,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
3197,720678,3596768,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2754,620803,3112144,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
2313,521389,2625888,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1858,418817,2065680,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
1412,318265,1578320,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
973,219323,1063168,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
519,116990,589632,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
71,16013,82912,0.000010000
0,0,64,0.000010000
